,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,title,content,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,tokenDelegateValid,v2
15,6j9XYXhpHkdfEPofRnvqTZWs6NKXfC2pQCiHE55Ze2cq,3.0,3MXvHsWKPYLPYRv3XjkRwTSgV1KHB1D17bWfk8741vUe,42aV5YbqVnHvAyARkHpU5s7CwCbJt3qBv2BzbUvcuuVb,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/ht-trtSdwYCSaIM7ZqikoLvVKQYgot52qrDBfPt491A?ext=png,Duck #2107,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,ExcnqvKeES2C6t1TyxWKxp1W4wkZfePVowrpNjE399Zw,"[{'trait_type': 'Background', 'value': 'Waves Orange'}, {'trait_type': 'Body', 'value': 'Hunt'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Clothing', 'value': 'IDDQD Tee'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Ballas Bandana'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/ht-trtSdwYCSaIM7ZqikoLvVKQYgot52qrDBfPt491A?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
16,F7MErVvxbWoJMQKPpvkpxtVHN4Y75CswNoq4LGq1pQmv,3.0,7oF3wZL8DEVhopQdcMDqhDPiFowufNbpEZVULPeFrout,42aV5YbqVnHvAyARkHpU5s7CwCbJt3qBv2BzbUvcuuVb,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/wmwoOIHRMkwCdnPr4PXnd7zXqoZPUXqDvjzSg-c9gsU?ext=png,Duck #466,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,6jmxaKxUEzrPUr1GwQMEGdGrEjZeXfY7aC6cyETaE7LH,"[{'trait_type': 'Background', 'value': 'Red Dots'}, {'trait_type': 'Body', 'value': 'White'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Black Bandana'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/wmwoOIHRMkwCdnPr4PXnd7zXqoZPUXqDvjzSg-c9gsU?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
17,iQapiwaFK8Mx5EJkvZ2Eqk2kfdUoRzNzhG6tC2MsDgC,3.0,4shoSnjTqsDTRKSvnEwkyKLyQ2hqMuPZjwN1G6QFquiX,7pDwRfxaMrBYz6S7ZBt5cppss9yc7ovoauCwAWRmXcWk,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/aJwM4rJTNBQq6vsvkr-dUMkqHWfHQOBW_Ymkh06FS28?ext=png,Duck #779,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,Zr8NMQ32vjdz4iAg9ivJ9QPN333PNTQKhMH31hi8md9,"[{'trait_type': 'Background', 'value': 'Dark Red'}, {'trait_type': 'Body', 'value': 'White'}, {'trait_type': 'Beak', 'value': 'Metaduck'}, {'trait_type': 'Clothing', 'value': 'Vice Suit'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Donald Duck'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/aJwM4rJTNBQq6vsvkr-dUMkqHWfHQOBW_Ymkh06FS28?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
18,EqgyEXfQkkRWCRfdPfTWNmFf7CyQxRL4gHBEda8HCVxa,3.0,2Y27zuAgvZ8xMkwmpsh55i67cAeeMnj5XYbyhQxNgLgS,FajHDgHBWpftztKr898cqEeC4UpUyV5kZpwFmKLSGg6s,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/z79m5O6PAazVNhU8BVpSi6t_WgYV3qrWskdjFLGWOkA?ext=png,Duck #6163,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,E1SP1qwGHzSeGpnvr5s1BBtv2sYj2oVVKgxUegfyxZ1K,"[{'trait_type': 'Background', 'value': 'Blue Lines'}, {'trait_type': 'Body', 'value': 'Devil'}, {'trait_type': 'Beak', 'value': 'Metaduck'}, {'trait_type': 'Clothing', 'value': 'Vest Jeans'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Arrow'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/z79m5O6PAazVNhU8BVpSi6t_WgYV3qrWskdjFLGWOkA?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
19,3UjJiUgNnytLddnfeA1gSZCP9abgPXHqKrqcfBGhGetw,3.0,HGfVE7EWXmUZ21dViMzA39ikFvjdTRVtWmqK4zbEKnJV,CnJd3KiLRrMoWnbEHBCyPiczWTpUBjiHTLfLHxPLsq3,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/UCpUm3KCiCLAvyjfcVkV60kUydXrq_0r25WqjbGlJ_I?ext=png,Duck #3297,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,E39QdvQKTQ5cuhVF2pEUSdW7owBRG5jtSa25LdShoPQf,"[{'trait_type': 'Background', 'value': 'Waves'}, {'trait_type': 'Body', 'value': 'Bath'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Teen Blonde'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/UCpUm3KCiCLAvyjfcVkV60kUydXrq_0r25WqjbGlJ_I?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
20,EBbiXGj3xSnxhKzxi7wkmmeXHjMHWfKjsWRBnkcgUbVV,3.0,Fc4QSLGy9G9FcJ938iLHwSR6VJKCzQxMZupRE4XTt15X,4JvTGUMuYGxymSivsfxhs9dP2zVw6DgsubT9VCJyUfzx,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/dMlICSY9DqUxH_PYOmAaLuTxxDc21sY5ADZcssPmOd8?ext=png,Duck #3137,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,2tPy5QQUrBNY2UE5R4okSMXys7tuMF2bKh4jzVJ8Xdm2,"[{'trait_type': 'Background', 'value': 'Rays Yellow'}, {'trait_type': 'Body', 'value': 'Goth'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'MEOW!'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/dMlICSY9DqUxH_PYOmAaLuTxxDc21sY5ADZcssPmOd8?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
21,8B85Te8zwjWbpSH3H1eWAdtEZNxjmpfwi96XX5WYyCD1,3.0,HsCxbHaLyefEirvcLJXa8Nkdgph9X8vb4uccUK5UL6QG,Hj5nhDdcsRcW9QtzRh8P3dxoZU7466ehonuDNWKk5uLM,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/sZSxmQTvco2hreNYY3622HOnB6ogI3jIt2kZ3mX2azw?ext=png,Duck #4257,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,FSQRJ53qWvoe4z6PziL4jrZahP7JvcoJ376cxxoFooFr,"[{'trait_type': 'Background', 'value': 'Waves Orange'}, {'trait_type': 'Body', 'value': 'Goth'}, {'trait_type': 'Beak', 'value': 'Goth'}, {'trait_type': 'Eyes', 'value': 'Stoned'}, {'trait_type': 'Eyewear', 'value': 'Red Makeup'}, {'trait_type': 'Headwear', 'value': 'Sambrero'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/sZSxmQTvco2hreNYY3622HOnB6ogI3jIt2kZ3mX2azw?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
22,GxRDqGXLFf4bfGHWFs4UVz7dztWbb7sNi8RiWxCa8MQU,3.0,GXbWVALER5dCYnCs5eiwAzQWSATEoorSGxFNvzz4DQE2,Hj5nhDdcsRcW9QtzRh8P3dxoZU7466ehonuDNWKk5uLM,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/chjTdNUnJrQY5k7lSwsrhvc_CWDzGZPKzw0XWox4lfM?ext=png,Duck #6009,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,8LMnKRM75TX88Uu8EAPQGsogBpHoxr9WXUzsjWNHfXPg,"[{'trait_type': 'Background', 'value': 'Rays Orange'}, {'trait_type': 'Body', 'value': 'White'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Sambrero'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/chjTdNUnJrQY5k7lSwsrhvc_CWDzGZPKzw0XWox4lfM?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
23,4YeUZcxtgNSiiuUL687iWD61ALk8oT3s7AVyCcDhSwbb,3.1,4fVrUySLsbizmd3K6wSsn1TatoyYzRQxhACcJAqMXwHq,4TTtAFGwRyWcBV5bumF5jPms4guEqJUZUdTUhtxTDE45,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/Rw39GS9lj1-zNpW_wvaRsiwn-ZJUxdh1q7Vn-PxlJac?ext=png,Duck #3290,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,3avb7CgwrzqYTyeKTcw9V3pZfGpqsKSz2bZYHzYCBYmi,"[{'trait_type': 'Background', 'value': 'Framed Strains'}, {'trait_type': 'Body', 'value': 'Devil'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Clothing', 'value': 'Wang GOFL Tee'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'MDGA Cap'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/Rw39GS9lj1-zNpW_wvaRsiwn-ZJUxdh1q7Vn-PxlJac?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
24,FuGuq5Wn7CN6E1eSDB7XpWatqYGkNRvMKaPf3e6FFNVX,3.1,4hS1ffjcrRbvPhgtRhDY7J9LSAK6kYJnjcXXDrN1LPbS,7DYhcHghnSohvvwTtWbmLCP8MLRxLnuWqop63fLpY8c8,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/Mwnjj5oj52gWxCiLNv37iib-H6hMi-VTWy-QpaIlO3A?ext=png,Duck #1091,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,G6HpqYky77rQGUoZiocp2JUtDKhEZDmfF24s4caRq76w,"[{'trait_type': 'Background', 'value': 'Red Dots'}, {'trait_type': 'Body', 'value': 'Hunt'}, {'trait_type': 'Beak', 'value': 'Goth'}, {'trait_type': 'Clothing', 'value': 'Rancher Shirt'}, {'trait_type': 'Eyes', 'value': 'Hypno Red'}, {'trait_type': 'Headwear', 'value': 'Party Hat'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/Mwnjj5oj52gWxCiLNv37iib-H6hMi-VTWy-QpaIlO3A?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
25,2TLaJstASfhaqVMRercUHyn2JyvLat6dzZkHfUjcf7F9,3.1,4CRo5ZLhFtBn7EAthFBYEKZ7FTshNk6hjagknPEheTHF,6RAJvBYJdNFrQLfe77p87Wr1NTP3Z4n4HRSDbQTa24Ae,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/vTwtmc_28oJGVjomFJfRoU9v5hsv-VuW3apDfP0zvck?ext=png,Duck #5634,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,4XhempKKe7C1J1y4ZjV3iR5skujNYiNdEroWAWAwo5cP,"[{'trait_type': 'Background', 'value': 'Rays Yellow'}, {'trait_type': 'Body', 'value': 'Goth'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Clothing', 'value': 'Lizard Wizard Tee'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Diamonds Poker Hat'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/vTwtmc_28oJGVjomFJfRoU9v5hsv-VuW3apDfP0zvck?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
26,4MsEn5AZZ7UHBmMq7twouBo9DbJzTFayUA3axTYBJNBU,3.15,J4QnJAdG7ur8wue6kUPYwj3Y95uECSCW2AR2FGefPAkZ,5u9fZoZG4AWMRcoknVCycuf4DawBv2NNfjnUC76MBrVu,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/4_Vsj3kjsy_TG1lCr-B5qsczhyH_n9blCtGkuHKbRJE?ext=png,Duck #5137,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,67o1CktgSQRYetodB6qC2zRnvtfsETzhoMJpF6aKBxNk,"[{'trait_type': 'Background', 'value': 'Solana'}, {'trait_type': 'Body', 'value': 'Bath'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Clothing', 'value': 'Wild Lover Suit'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Teen Solana'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/4_Vsj3kjsy_TG1lCr-B5qsczhyH_n9blCtGkuHKbRJE?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
27,5G4qgoVbTn3ucajZTSpzLPXgfZBfoqhRQYn9baVVqHHt,3.18,GhUMuJxG4dvQgzDF73H2a7Yt4Q3KY2LBvFXGnQZ7YcEg,8CjSzy5LH4xtDDNgU5yVaDN1qeMFiG3kc7B9Vz3ChSH8,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/VT7QsSqZqgu6WKEjWcDkTEOm_cJSQR0pT5Hs79skKpI?ext=png,Duck #5018,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,HfKb7C3dJpmYVTNgeQ5SmZvqBKmTKCti83HtqQEnycmP,"[{'trait_type': 'Background', 'value': 'Ducktrix'}, {'trait_type': 'Body', 'value': 'Hunt'}, {'trait_type': 'Beak', 'value': 'Goth'}, {'trait_type': 'Clothing', 'value': 'Solana Hoodie'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Teen Blonde'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/VT7QsSqZqgu6WKEjWcDkTEOm_cJSQR0pT5Hs79skKpI?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
28,FzK6EPeVJ7iakzxdwaWJoNKreFv3smpusWSNnStpLM7N,3.2,yHLfGkxTFWnts4GaPwzDSRsjndghPABbWTRAuPfK4Kr,D3Rysmu2mSZYdNphe49vdDifsakHBeTyJrKk2hu8H41a,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/ZD_-HThpsbO5i4JHK8G7jbJ6a_0Sva_Wayd2oUYV0Ug?ext=png,Duck #759,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,DKNQapCUgETUeizhNxszbb7Loov7aT7T9NicMimRAdzg,"[{'trait_type': 'Background', 'value': 'Waves'}, {'trait_type': 'Body', 'value': 'Goth'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Clothing', 'value': 'Wild Lover Suit'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Winter Hat'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/ZD_-HThpsbO5i4JHK8G7jbJ6a_0Sva_Wayd2oUYV0Ug?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
29,9YA9rAwYPP1R2FeHKDUoPP8xgKdVRkMVx2kTXyzXrvht,3.2,5nGsgvXSYspW9rAMgjRpS9ZLbfjXg94F6EPBboKxVsAQ,3MWvYbe6izxMMfFqARYfCRoAZcX8EgtQvXeaWAjNQHGT,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/8r3QtGuS-zcYs2a6mAbOfnoheB5OjyMdZOp8U0Ds8JU?ext=png,Duck #5203,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,Ex2A4VhLYoEsgq5WZt3pWUUHF7N141kBRyFkxzuYLTjb,"[{'trait_type': 'Background', 'value': 'Chess Classic'}, {'trait_type': 'Body', 'value': 'Metaduck'}, {'trait_type': 'Beak', 'value': 'Goth'}, {'trait_type': 'Clothing', 'value': 'Playduck'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Killer Style'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/8r3QtGuS-zcYs2a6mAbOfnoheB5OjyMdZOp8U0Ds8JU?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
