,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,title,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,rarity,tokenDelegateValid,v2
13,GYt4jo7eNwydLCeEp6wXh9KBYJ9TUvDkzGGyRNk1wom1,24.0,9ZiCpeaBkCkic9xh5gGcHygttUQXmKSXTsHdgAZ6v2kW,Dt8Sh2puhCCqSjzBi2h4Bqqy9MmHacWfqBw3KVsqfdsj,solgods,SOLgods ,https://www.arweave.net/_aTkn_FNtSwuzTuGx-tz7HlfyJQIh-i6E0UTgQKZav4?ext=png,SOLGods 3581,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,EP17mWPfBAta7wE4pEU8WKHjK1hv971jFP9mmHApB4pd,"[{'trait_type': 'Background', 'value': 'Black'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'White'}, {'trait_type': 'Torso', 'value': '6666 Tattoo'}, {'trait_type': 'Eyes', 'value': 'Buttons'}, {'trait_type': 'Face', 'value': 'None'}, {'trait_type': 'Head', 'value': 'Hat Black'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/_aTkn_FNtSwuzTuGx-tz7HlfyJQIh-i6E0UTgQKZav4?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 5362}, 'howrare': {'rank': 5331}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
14,4N626M7NYaoA4skfGmNKhQyPSXeKjTjHxTCynyaphUKA,24.0,3kF9Ns13gFGC3qXdhPtN5kJkekGDaYpHDkk8uwdjCBHD,8GfQLbvNKqD9TzNcsWPYE6aiRcMRjKpE1KeU26d1Epya,solgods,SOLgods ,https://www.arweave.net/qpTWZbBxuQA7LDgs4L8vBFEyo7Crps4a6QguCONXxXg?ext=png,SOLGods 860,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,EEBNAeN1V2EC4Vp4ydyCmcRJr6HDebsVCbk1uxxKL5GW,"[{'trait_type': 'Background', 'value': 'Blue'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Grey'}, {'trait_type': 'Torso', 'value': 'Hoodie Blue'}, {'trait_type': 'Eyes', 'value': 'Sunglasses'}, {'trait_type': 'Face', 'value': 'Cigar'}, {'trait_type': 'Head', 'value': 'None'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/qpTWZbBxuQA7LDgs4L8vBFEyo7Crps4a6QguCONXxXg?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 5595}, 'howrare': {'rank': 6188}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
15,J9LnWRMR8fpW2ErDsDTWptf1TCp74nF2kEFZH78DcVAu,24.0,99K8BuR9EPtMnfDiRJg1Acy1e6LLd3LAoPzmjmkFMPzi,2Arptwq6AtxwX8RQuFrkjPxZVJzpMxia1F9Cnpf7fFhg,solgods,SOLgods ,https://www.arweave.net/W8vkO0NKSgtlib0GAl3a-abtMB1V6bzsBVlr86Nnvfs?ext=png,SOLGods 4761,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,AGNRiHkQ6MsBgBXsCyUEP3GTuWeUx4pjET3bb6okSVnJ,"[{'trait_type': 'Background', 'value': 'Grey'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Black'}, {'trait_type': 'Torso', 'value': 'Hoodie Blue'}, {'trait_type': 'Eyes', 'value': 'Voodoo'}, {'trait_type': 'Face', 'value': 'Puzzle'}, {'trait_type': 'Head', 'value': 'Beanie Black'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/W8vkO0NKSgtlib0GAl3a-abtMB1V6bzsBVlr86Nnvfs?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 3575}, 'howrare': {'rank': 4633}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
16,9DNyjyriK1JpHSRGcLSoW8jvhWeKcApamXAGGv12A8oX,24.0,DeGPuEdwB7eNw7ppztCYbk77es14WUf6FB9ekUdYagct,8Za42ifqjV7uTov44cQfKR9NniqQZWSNT12KfaciV4rN,solgods,SOLgods ,https://www.arweave.net/zBl9uwsDSnkVzmkDhXWn2eVa1t5UyFToQw9zOX1qjI8?ext=png,SOLGods 2261,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,8aAMGxwW8phBVbmARnigMUApWUi2oYGLqWCWXgbzQTgT,"[{'trait_type': 'Background', 'value': 'Hell'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Grey'}, {'trait_type': 'Torso', 'value': 'Waistcoat'}, {'trait_type': 'Eyes', 'value': 'Glasses'}, {'trait_type': 'Face', 'value': 'None'}, {'trait_type': 'Head', 'value': 'None'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/zBl9uwsDSnkVzmkDhXWn2eVa1t5UyFToQw9zOX1qjI8?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 5008}, 'howrare': {'rank': 3824}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
17,AfC5xd1jzbaNmGuUzepAfwDoMmdzvwLDegyBL7TaLDbs,24.2042,6bggABNrEyNtUkFKwKVek4RqXqgvEZUYYhH2AMXZP5Ww,5WQugNoymn7iQhNdZvbb2UnyWPJJqWauC2ioYdrS7mQa,solgods,SOLgods ,https://www.arweave.net/DOl3Ro0NdW9ur6u29-fMGmubC4Um3ZGoP0bLv3F71YI?ext=png,SOLGods 5276,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,5EmiPz1JyVuZkvvh4jrARvNKF6z6GRy49kXgjUYe46vz,"[{'trait_type': 'Background', 'value': 'Blue'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'White'}, {'trait_type': 'Torso', 'value': 'Army Jumper'}, {'trait_type': 'Eyes', 'value': 'Glasses'}, {'trait_type': 'Face', 'value': 'None'}, {'trait_type': 'Head', 'value': 'Cap'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/DOl3Ro0NdW9ur6u29-fMGmubC4Um3ZGoP0bLv3F71YI?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 5106}, 'howrare': {'rank': 5511}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
18,C7xYAJRDvbM9HwWfsFSQ9gBsNrtmtCXdqFmLVUKCbjJb,24.42,B3BykSZD6vZAJvVZ7N1bDs77fchaBhjaMqPHQm5N9me5,Fwc3eeQ54TkE4ffnXc2RjKHbRiGQe9X536vmvBTGtGeB,solgods,SOLgods ,https://www.arweave.net/nsw3V-v_fTd2YCJ4lb8gIidx-0WkeOR5MZ-G8-SMc88?ext=png,SOLGods 4175,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,3mDcAqBWqvnatv7DLMrWLzcWoudVeMWFiJDuiPprXLud,"[{'trait_type': 'Background', 'value': 'Grey'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'White'}, {'trait_type': 'Torso', 'value': 'Army Jumper'}, {'trait_type': 'Eyes', 'value': 'Voodoo Right'}, {'trait_type': 'Face', 'value': 'Pipe'}, {'trait_type': 'Head', 'value': 'Police'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/nsw3V-v_fTd2YCJ4lb8gIidx-0WkeOR5MZ-G8-SMc88?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'howrare': {'rank': 2118}, 'moonrank': {'rank': 2422}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
19,Pzyk8JU5G7hpsUkn81A7JCVwxXFF74nrqaeeaGVqbZq,24.5,87rjR6NG6h59DceoBW3meYfe8QiGLBENRJy3dwyyx412,8uNt6yAiVUnyqYbYMjn1EJBfScJZrt1d6XJpFBcCWnKn,solgods,SOLgods ,https://www.arweave.net/-z5sAhsA4Zd9sSUjHvI1-KEisHlCYh2QwtfukQ5QShs?ext=png,SOLGods 3576,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,3cg1KNcR8EqfYTwMaxAjT4DXes5NFmr5oUDZp8bYRHi8,"[{'trait_type': 'Background', 'value': 'Black'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Grey'}, {'trait_type': 'Torso', 'value': 'Formal Black'}, {'trait_type': 'Eyes', 'value': 'None'}, {'trait_type': 'Face', 'value': 'Hannibal'}, {'trait_type': 'Head', 'value': 'Horns Black'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/-z5sAhsA4Zd9sSUjHvI1-KEisHlCYh2QwtfukQ5QShs?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'howrare': {'rank': 3838}, 'moonrank': {'rank': 3795}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
20,E6diYhdzYK5Y5S6Kfcn4s6ghtK4vif8EtGFjvx34n8by,24.5,GFKSJKtGsqqEAWKRnqPLgZT6wjEgSrD665QPwHoPM7h,2Arptwq6AtxwX8RQuFrkjPxZVJzpMxia1F9Cnpf7fFhg,solgods,SOLgods ,https://www.arweave.net/cLHuGR7wLQElxJnCjIOCPHHxCC_gKcnOk1e-MTuJqDs?ext=png,SOLGods 3258,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,ELcSnYQA5imQCWgpChUzeZNC2YTPoh66SB6WRvn6JVpV,"[{'trait_type': 'Background', 'value': 'Tornado'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Black'}, {'trait_type': 'Torso', 'value': 'Prison'}, {'trait_type': 'Eyes', 'value': 'Beads'}, {'trait_type': 'Face', 'value': 'Venetian Red'}, {'trait_type': 'Head', 'value': 'None'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/cLHuGR7wLQElxJnCjIOCPHHxCC_gKcnOk1e-MTuJqDs?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 3320}, 'howrare': {'rank': 3504}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
21,AifJEumi67Xr6wSzJhppUQLRg5nwkfGhbEFG69aNEsuw,24.5,8MBLrxf5cgA8fXpYsMPAPqqqZXHZwh4MVY49nyzJSL1d,3A8yPFRPkpXk1jJW4u5DV8SFK7du2XBSeaVFdzBLBJjR,solgods,SOLgods ,https://www.arweave.net/b3zu4354zlB3AqaFcZ2i2-ZsmmSst18WVaxkOkpgdKs?ext=png,SOLGods 1521,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,CjQhkYoMRoWasYjTZatriVKEkpLUfWRmKGdBRY2iqoLD,"[{'trait_type': 'Background', 'value': 'Green'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Black'}, {'trait_type': 'Torso', 'value': 'Black Top'}, {'trait_type': 'Eyes', 'value': 'Beads'}, {'trait_type': 'Face', 'value': 'Hannibal'}, {'trait_type': 'Head', 'value': 'Cap'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/b3zu4354zlB3AqaFcZ2i2-ZsmmSst18WVaxkOkpgdKs?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'howrare': {'rank': 3783}, 'moonrank': {'rank': 2882}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
22,HPKqPT3D1uZnJYX9hVkderPX5iVJ1WgikYNL5PXn7Y1m,24.749,V9RxvtKp5teNJeqBwajAMZbyrmbf45uzNR4LX5thZTJ,8yQ9CgABUo1WbZnuHce93TsmqCTZtRMM5DXS17ZNT9Sa,solgods,SOLgods ,https://www.arweave.net/kG04XGCD6Z_AC5Pv0ndNn6h-roOfkOcLxjnJ8IKl4Ds?ext=png,SOLGods 4371,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,4kkCwrsuPmtpgkSnhGoBnjvr231zwgnGSfeFrLPKUfVb,"[{'trait_type': 'Background', 'value': 'Green'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Grey'}, {'trait_type': 'Torso', 'value': 'Vest White'}, {'trait_type': 'Eyes', 'value': 'Sunglasses'}, {'trait_type': 'Face', 'value': 'None'}, {'trait_type': 'Head', 'value': 'WWII'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/kG04XGCD6Z_AC5Pv0ndNn6h-roOfkOcLxjnJ8IKl4Ds?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 3907}, 'howrare': {'rank': 2108}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
23,6t3kEix8XVuYFxipbxUbN2x1Vm8J8VYvj6iwhgDL32vA,24.8,dtYTCb99k17uXaopL82AYHX2HnoDUqnKTwzA3winLxu,Bb3MYQa4ecHSyPJCySUPvw15AeQ5Y8WPDKwfVHaxP6cK,solgods,SOLgods ,https://www.arweave.net/ROFfCsmmc9dMkTfXrX8ujyZA5sjz5mFW5yFZgn_5QQE?ext=png,SOLGods 6023,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,5SgXnNMHtDSgRQYHL9nqf6owVGYmbZPrQLE6V8737ybk,"[{'trait_type': 'Background', 'value': 'Grey'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Black'}, {'trait_type': 'Torso', 'value': 'Suit Coloured'}, {'trait_type': 'Eyes', 'value': 'Beads'}, {'trait_type': 'Face', 'value': 'Puzzle'}, {'trait_type': 'Head', 'value': 'Horns White'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/ROFfCsmmc9dMkTfXrX8ujyZA5sjz5mFW5yFZgn_5QQE?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 3560}, 'howrare': {'rank': 4658}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
24,5gNpVTrBCqARQf6dLPv4pVrxcmBgx4hC46gkZ7UPavbp,24.89,6qp5rzHoJBvfRXYgNH537WZ1URNniyPjrN22A2seHVoU,4VF7QNYSKrytk8WfcWF9g44u3SfxS2jKwuEn8Ex2tUQn,solgods,SOLgods ,https://www.arweave.net/kmIYLfPIJWR7_18Hk3KSVZ5fn3a5L8KvfozqcrcRyyc?ext=png,SOLGods 4274,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,GNgqtZ9gVZHjkAWxro7eqfjCNNiWLH5Ct5hjGcAXEBFm,"[{'trait_type': 'Background', 'value': 'Green'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'White'}, {'trait_type': 'Torso', 'value': 'Tshirtcrew Black'}, {'trait_type': 'Eyes', 'value': 'Glasses Retro'}, {'trait_type': 'Face', 'value': 'Bandana Black'}, {'trait_type': 'Head', 'value': 'None'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/kmIYLfPIJWR7_18Hk3KSVZ5fn3a5L8KvfozqcrcRyyc?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 4860}, 'howrare': {'rank': 5213}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
25,7HZK1SaSqA1vmjDNzw2fsSR7jtYWyBNDK1cxp2zUQF2i,24.98,98WCKh84J9hVMmbvUJ7Ngm1YgSRp6mQwr4Jd8krZV6j9,3sVx3y2D77ybXBNtybZBvqaCF7G2XvGU9xfNsgjZRSV7,solgods,SOLgods ,https://www.arweave.net/_KLWHMZXGtgozfR2xmqKAoLUizLcg5fyFHA02hJoW88?ext=png,SOLGods 6070,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,CaSzjD6AygsAg4zxsKkhjQa3gzopY2aQfV8vJuhSgqu4,"[{'trait_type': 'Background', 'value': 'Lighthouse'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Black'}, {'trait_type': 'Torso', 'value': 'Tshirtcrew Black'}, {'trait_type': 'Eyes', 'value': 'Monocle'}, {'trait_type': 'Face', 'value': 'None'}, {'trait_type': 'Head', 'value': 'Hat White'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/_KLWHMZXGtgozfR2xmqKAoLUizLcg5fyFHA02hJoW88?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 2305}, 'howrare': {'rank': 3017}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
